ThermalExpansionCoefficient_composition_average,ThermalConductivity_difference,NUnfilled_composition_average,phi_arithmetic_average,NsValence_min_value,CovalentRadius_arithmetic_average,BCCvolume_padiff_arithmetic_average,NfUnfilled_composition_average,ThermalExpansionCoefficient_arithmetic_average,BCCvolume_padiff_composition_average,IonicRadii_arithmetic_average,SecondIonizationEnergy_composition_average,ElectronAffinity_composition_average,n_ws^third_composition_average,SpaceGroupNumber_arithmetic_average,NdUnfilled_composition_average,IonicRadii_composition_average,BoilingT_composition_average,HeatFusion_difference,HeatCapacityMolar_composition_average,NsValence_difference,ThirdIonizationEnergy_composition_average,BCCfermi_composition_average,NdValence_composition_average,SpecificHeatCapacity_composition_average
9.67696,136.9,4.3696,4.438000000000001,1.0,137.0,-1.3018333333999998,0.288,7.159999999999999,-0.4617600000191999,0.5720000000000001,17.568399999999997,34.2144,1.71632,209.0,2.8896,0.5145280000000001,3451.1344,40.06,22.36368,1.0,31.457014399999995,7.109227122576,4.134399999999999,0.5489776000000001
9.7,136.9,4.36,4.438000000000001,1.0,137.0,-1.3018333333999998,0.24,7.159999999999999,-0.4654400000159999,0.5720000000000001,17.613088,33.964800000000004,1.7216,209.0,2.928,0.5084800000000002,3447.592,40.06,22.32710400000001,1.0,31.540928000000005,7.138836701040001,4.192,0.5515599999999999
9.72304,136.9,4.3504000000000005,4.438000000000001,1.0,137.0,-1.3018333333999998,0.192,7.159999999999999,-0.4691200000127999,0.5720000000000001,17.657776,33.7152,1.7268800000000002,209.0,2.9664,0.502432,3444.0496,40.06,22.290528,1.0,31.6248416,7.168446279504,4.2496,0.5541424
9.89072,130.8,4.5072,4.436,1.0,136.2,-1.3455,0.0,7.539999999999999,-0.4212719999999999,0.54,17.680319999999995,30.58944,1.7284,209.0,3.3551999999999995,0.4996799999999999,3445.852799999999,38.82,22.25128,1.0,31.53695999999999,7.127343863935999,4.3408,0.5563967999999999
10.852000000000002,121.0,3.0160000000000005,4.836,1.0,123.0,-1.3764999999999998,0.0,7.959999999999999,-0.47736,0.474,19.124752,89.09280000000001,1.73504,215.2,1.824,0.5689600000000001,3463.5760000000005,36.4,22.772784000000005,1.0,34.888808000000004,6.408390397200001,5.776,0.5612320000000001
9.79216,136.9,4.3216,4.438000000000001,1.0,137.0,-1.3018333333999998,0.048,7.159999999999999,-0.4801600000031999,0.5720000000000001,17.79184,32.9664,1.74272,209.0,3.0816,0.4842880000000001,3433.4224000000004,40.06,22.180800000000005,1.0,31.8765824,7.257275014896001,4.4224000000000006,0.5618896
9.8152,121.0,4.312,4.745,1.0,122.75,-1.723125,0.0,6.6000000000000005,-0.4838399999999999,0.42,17.836528,32.7168,1.7480000000000002,212.75,3.12,0.47824,3429.88,36.4,22.144224,1.0,31.960496,7.28688459336,4.48,0.5644720000000001
10.967200000000002,121.0,2.872,4.8125,1.0,120.75,-1.720625,0.0,7.0,-0.4766399999999999,0.455,19.267888,95.3568,1.7336,211.75,1.68,0.57904,3467.32,32.730000000000004,22.842624,1.0,35.214176,6.31077993096,5.92,0.5608719999999999
9.87604,130.8,4.4604,4.436,1.0,136.2,-1.3455,0.0,7.539999999999999,-0.4273789999999999,0.54,17.736990000000002,30.90808,1.7338,209.0,3.2964,0.4942600000000001,3444.0596,38.82,22.20671,1.0,31.65172,7.167919430851999,4.3756,0.5590676
9.861360000000005,130.8,4.4136,4.436,1.0,136.2,-1.3455,0.0,7.539999999999999,-0.433486,0.54,17.79366,31.226720000000004,1.7392,209.0,3.2376,0.48884,3442.2664000000004,38.82,22.16214,1.0,31.76648,7.208494997768001,4.410399999999999,0.5617384
9.84668,130.8,4.3668000000000005,4.436,1.0,136.2,-1.3455,0.0,7.539999999999999,-0.439593,0.54,17.850330000000003,31.54536,1.7446000000000002,209.0,3.1788000000000003,0.4834200000000001,3440.4732000000004,38.82,22.117570000000008,1.0,31.881240000000005,7.249070564684,4.445200000000001,0.5644092
24.127,137.765,4.03,5.12,1.0,119.5,-1.4187896825,0.0,26.1,-0.9344785714,0.39,17.555,43.214,1.7513,174.83333333333331,3.12,0.4625,3055.7699999999995,103.59,22.972520000000003,1.0,32.22551,7.181300493200001,4.48,0.51544
24.102000000000004,137.765,4.0200000000000005,5.12,1.0,119.5,-1.4187896825,0.0,26.1,-0.9344785714,0.39,17.57641,43.214,1.7525999999999995,174.83333333333331,3.11,0.4620000000000001,3054.7200000000003,103.59,22.96712,1.0,32.24671,7.2186522511,4.49,0.51529
24.077,137.765,4.01,5.12,1.0,119.5,-1.4187896825,0.0,26.1,-0.9344785714,0.39,17.59782,43.214,1.7538999999999998,174.83333333333331,3.1,0.4615000000000001,3053.67,103.59,22.96172,1.0,32.26791,7.256004009000001,4.5,0.51514
20.916,93.465,3.97,5.334,1.0,107.6,-1.706547619,0.0,29.88,-0.69217142855,0.3460000000000001,17.4232,38.0,1.7580000000000002,164.0,3.22,0.4757,3025.675,103.59,23.17743,1.0,32.311609999999995,7.0838541744,4.779999999999999,0.51274
20.709,93.465,4.029999999999999,5.334,1.0,107.6,-1.706547619,0.0,29.88,-0.69277142855,0.3460000000000001,17.4328,39.2,1.7568,164.0,3.25,0.4777999999999999,3019.975,103.59,23.12493,1.0,32.320879999999995,7.129620651600001,4.75,0.5127400000000001
20.502,93.465,4.09,5.334,1.0,107.6,-1.706547619,0.0,29.88,-0.69337142855,0.3460000000000001,17.4424,40.400000000000006,1.7556,164.0,3.28,0.4799,3014.275,103.59,23.07243,1.0,32.33015,7.175387128800001,4.720000000000001,0.51274
21.054,79.965,3.93,5.505,2.0,99.75,-2.12818452375,0.0,36.125,-0.69177142855,0.2775,17.416800000000002,37.2,1.7588,147.75,3.2,0.4743,3029.475,103.59,23.21243,0.0,32.305429999999994,7.0533431896000005,4.8,0.51274
11.349,63.7,3.87,4.675000000000001,1.0,127.75,-2.276875,0.0,11.85,-0.2569,0.5675,16.85484,104.37,1.6962,190.25,3.3,0.6639,3839.26,43.05,25.28344,1.0,31.53966,5.2498217881,6.499999999999999,0.38651
10.80036,136.9,4.203200000000001,4.438000000000001,1.0,137.0,-1.3018333333999998,0.174,7.159999999999999,-0.3494500000116,0.5720000000000001,16.1457488,34.816,1.728444,209.0,3.6328,0.5520360000000001,3266.6652,40.06,24.5869064,1.0,30.4088916,6.558352280640001,5.2072,0.4586775999999999
10.88388,121.0,4.1684,4.745,1.0,122.75,-1.723125,0.0,6.6000000000000005,-0.36279,0.42,16.3077428,33.9112,1.7475839999999998,212.75,3.772,0.530112,3253.8240000000005,36.4,24.4543184,1.0,30.713078400000004,6.6656870025720005,5.416,0.4680388
25.0745,137.765,3.94,5.217142857142857,1.0,116.57142857142856,-1.2175340135714283,0.0,23.942857142857143,-1.029742261875,0.43,17.377475,43.7025,1.7527,182.0,3.1700000000000004,0.4854,2985.9125,103.59,23.722525,1.0,31.693480000000005,7.18197466405,4.83,0.5062249999999999
25.0975,137.765,4.01,5.334,1.0,110.6,-1.702547619,0.0,29.86,-1.029842261875,0.3399999999999999,17.27308,38.9125,1.7545000000000002,164.0,3.255,0.4771999999999999,2996.0025,103.59,23.703825,1.0,31.443895,7.2301762474,4.745,0.5054799999999999
18.88075,142.5,1.8324,4.279999999999999,2.0,139.0,-0.1225,0.0,12.025,0.0429985,0.7,15.5296695,-104.2687,1.324993,194.75,1.6879,0.7582029999999998,2198.0544,44.0,25.0568953,0.0,60.0725044,5.001379016519,2.0231000000000003,0.7721044
10.008,63.0,4.59,4.216,1.0,149.0,-0.2454999999999999,0.0,8.200000000000001,-0.2174499999999999,0.654,17.74455,26.040000000000003,1.7344000000000002,202.4,3.5500000000000003,0.5121,3503.9,38.81,22.3392,1.0,31.3585,7.002982476100001,4.45,0.5433000000000001
10.013,63.0,4.54,4.216,1.0,149.0,-0.2454999999999999,0.0,8.200000000000001,-0.2191,0.654,17.78395,26.28,1.7400000000000002,202.4,3.5000000000000004,0.5074000000000001,3499.06,38.81,22.324900000000003,1.0,31.45981,7.035176516000001,4.499999999999999,0.54479
10.018,63.0,4.49,4.216,1.0,149.0,-0.2454999999999999,0.0,8.200000000000001,-0.2207499999999999,0.654,17.823349999999998,26.52,1.7456000000000005,202.4,3.45,0.5027,3494.22,38.81,22.3106,1.0,31.56112,7.0673705559,4.55,0.5462800000000001
9.832,121.0,4.32,4.745,1.0,122.75,-1.723125,0.0,6.6000000000000005,-0.4457,0.42,17.907,31.864,1.75,212.75,3.12,0.478,3438.68,36.4,22.073000000000004,1.0,31.996,7.2896461316,4.48,0.5670800000000001
10.023,57.2,4.44,4.47,1.0,138.75,-0.348125,0.0,7.425,-0.2224,0.5625,17.86275,26.76,1.7512000000000003,204.5,3.4000000000000004,0.498,3489.38,36.39,22.2963,1.0,31.66243,7.0995645958,4.6,0.54777
10.149840000000005,63.0,4.5696,4.37,1.0,142.5,-0.224375,0.0,8.775,-0.219373,0.61,17.845922400000003,24.675600000000003,1.73016,204.5,3.4716,0.5104440000000001,3445.6876000000007,38.81,22.152881200000003,1.0,31.5124296,7.052228325255999,4.3724,0.5609599999999999
10.129840000000002,63.0,4.5696,4.37,2.0,144.0,-0.224375,0.0,8.525,-0.219373,0.61,17.559522400000002,23.9556,1.72996,204.5,3.4916,0.5104440000000001,3459.9676000000004,38.81,22.168081200000003,0.0,31.0116296,7.062916754856,4.352399999999999,0.55846
10.175840000000004,63.0,4.589600000000001,4.3075,2.0,141.5,-0.1868749999999999,0.0,9.1,-0.216373,0.6025,17.8311224,23.1556,1.72776,195.75,3.5116,0.5098440000000001,3416.5476000000003,38.81,22.162081200000003,0.0,31.5614496,7.013714902856,4.3324,0.56612
10.328,82.8,4.42,4.632499999999999,2.0,133.0,-0.1756249999999999,0.0,10.2,-0.20435,0.6125,18.005879999999998,27.82,1.73,195.75,3.32,0.5178,3420.22,38.81,22.07394,0.0,31.92942,7.0650062982,4.48,0.5642
10.352,82.8,4.4,4.632499999999999,2.0,133.0,-0.1756249999999999,0.0,10.2,-0.20045,0.6125,18.02348,28.74,1.7296,195.75,3.3,0.5198,3421.54,38.81,22.06814,0.0,31.9864,7.058784724400001,4.5,0.56364
10.376,82.8,4.38,4.632499999999999,2.0,133.0,-0.1756249999999999,0.0,10.2,-0.19655,0.6125,18.04108,29.660000000000004,1.7292,195.75,3.28,0.5218,3422.86,38.81,22.06234,0.0,32.04338,7.0525631506,4.52,0.56308
10.400000000000002,82.8,4.36,4.632499999999999,2.0,133.0,-0.1756249999999999,0.0,10.2,-0.19265,0.6125,18.05868,30.58,1.7288,195.75,3.26,0.5238,3424.18,38.81,22.05654,0.0,32.100359999999995,7.0463415768,4.54,0.56252
10.232,82.8,4.5,4.632499999999999,2.0,133.0,-0.1756249999999999,0.0,10.2,-0.21995,0.6125,17.93548,24.14,1.7316000000000005,195.75,3.4,0.5098,3414.94,38.81,22.09714,0.0,31.701500000000003,7.0898925934,4.4,0.56644
10.256000000000002,82.8,4.48,4.632499999999999,2.0,133.0,-0.1756249999999999,0.0,10.2,-0.21605,0.6125,17.95308,25.06,1.7312,195.75,3.3800000000000003,0.5118,3416.26,38.81,22.09134,0.0,31.75848,7.083671019600001,4.42,0.5658799999999999
10.28,82.8,4.46,4.632499999999999,2.0,133.0,-0.1756249999999999,0.0,10.2,-0.21215,0.6125,17.97068,25.98,1.7308,195.75,3.3600000000000003,0.5138,3417.58,38.81,22.08554,0.0,31.81546,7.077449445800001,4.44,0.56532
10.304000000000002,82.8,4.44,4.632499999999999,2.0,133.0,-0.1756249999999999,0.0,10.2,-0.20825,0.6125,17.98828,26.9,1.7304,195.75,3.34,0.5158,3418.9,38.81,22.07974,0.0,31.87244,7.071227872000001,4.46,0.56476
9.323000000000002,66.7,4.57,4.7325,1.0,129.75,-0.270625,0.0,7.175000000000001,-0.23575,0.51,18.09328,32.26,1.7551,213.25,3.32,0.4911000000000001,3459.73,36.39,21.81714,1.0,32.00273,7.3643497626,4.48,0.56674
9.209,66.7,4.62,4.7325,1.0,129.75,-0.270625,0.0,7.175000000000001,-0.23595,0.51,18.07788,33.38,1.7533999999999998,213.25,3.35,0.4927,3476.66,36.39,21.79464,1.0,31.94971,7.364108541399999,4.45,0.5649
9.602,66.7,4.540000000000001,4.7325,1.0,129.75,-0.270625,0.0,7.175000000000001,-0.23455,0.51,18.01828,32.02,1.7536,213.25,3.3200000000000003,0.4896000000000001,3527.6200000000003,36.39,21.90714,1.0,31.81586,7.226326667399999,4.48,0.5612199999999999
9.647,66.7,4.510000000000001,4.7325,1.0,129.75,-0.270625,0.0,7.175000000000001,-0.23455,0.51,18.036880000000004,31.3,1.7549,213.25,3.3000000000000003,0.4887,3508.7900000000004,36.39,21.91214,1.0,31.871970000000005,7.241823381,4.5,0.56306
9.533,66.7,4.5600000000000005,4.7325,1.0,129.75,-0.270625,0.0,7.175000000000001,-0.23475,0.51,18.021480000000004,32.42,1.7532,213.25,3.33,0.4903,3525.72,36.39,21.88964,1.0,31.81895,7.2415821598,4.470000000000001,0.5612199999999999
9.554,66.7,4.52,4.7325,1.0,129.75,-0.270625,0.0,7.175000000000001,-0.23495,0.51,18.06188,31.380000000000003,1.7554,213.25,3.3,0.4892,3486.16,36.39,21.882140000000003,1.0,31.93426,7.2878310794,4.5,0.5649
9.326,66.7,4.620000000000001,4.7325,1.0,129.75,-0.270625,0.0,7.175000000000001,-0.23535,0.51,18.031080000000003,33.620000000000005,1.752,213.25,3.36,0.4924,3520.02,36.39,21.83714,1.0,31.82822,7.287348637,4.44,0.5612199999999999
9.416000000000002,66.7,4.5600000000000005,4.7325,1.0,129.75,-0.270625,0.0,7.175000000000001,-0.23535,0.51,18.06828,32.18,1.7546000000000002,213.25,3.32,0.4906,3482.36,36.39,21.84714,1.0,31.94044,7.3183420642,4.48,0.5649
9.347,66.7,4.58,4.7325,1.0,129.75,-0.270625,0.0,7.175000000000001,-0.23555,0.51,18.07148,32.58,1.7542,213.25,3.33,0.4913,3480.46,36.39,21.82964,1.0,31.943530000000003,7.333597556599999,4.47,0.5649
9.77,156.8,4.640000000000001,4.5575,2.0,142.0,-0.224375,0.0,8.075,-0.22385,0.6,16.94708,25.380000000000003,1.7344000000000002,204.5,3.54,0.5108,3575.26,40.92,22.053140000000003,0.0,29.80546,7.151793152000001,4.26,0.54786
9.858000000000002,120.8,4.62,4.5200000000000005,1.0,140.0,-0.224375,0.0,8.15,-0.22385,0.5975,17.931929999999998,26.82,1.732,204.5,3.47,0.5098,3502.52,38.81,22.05094,1.0,31.469970000000004,7.2053893887000005,4.329999999999999,0.55705
10.288000000000002,73.5,4.42,4.6575,2.0,132.5,-0.221875,0.0,10.3,-0.22335,0.6225,18.01728,27.57,1.731,203.5,3.3200000000000003,0.5148,3416.2200000000003,38.81,22.15144,0.0,31.870470000000005,7.0283291212000005,4.48,0.5667500000000001
9.843000000000002,156.8,4.62,4.5575,2.0,142.0,-0.224375,0.0,8.075,-0.22385,0.6,17.10888,25.02,1.734,204.5,3.52,0.5103000000000001,3548.32,40.92,22.06144,0.0,30.111970000000003,7.142513321200001,4.279999999999999,0.55105
9.928000000000004,120.8,4.6000000000000005,4.5200000000000005,1.0,140.0,-0.224375,0.0,8.15,-0.22385,0.5975,17.929119999999998,26.1,1.732,204.5,3.4600000000000004,0.5094000000000001,3484.74,38.81,22.06134,1.0,31.504880000000004,7.183534344400001,4.34,0.55904
10.272000000000002,73.5,4.44,4.6575,2.0,132.5,-0.221875,0.0,10.3,-0.22345,0.6225,17.9974,26.700000000000003,1.7312,203.5,3.3400000000000003,0.5134000000000001,3415.7,38.81,22.14174,0.0,31.825280000000003,7.041886130400001,4.46,0.5668
9.916000000000002,156.8,4.6000000000000005,4.5575,2.0,142.0,-0.224375,0.0,8.075,-0.22385,0.6,17.27068,24.66,1.7336,204.5,3.5,0.5098000000000001,3521.38,40.92,22.06974,0.0,30.41848,7.1332334904,4.3,0.55424
9.998000000000005,120.8,4.58,4.5200000000000005,1.0,140.0,-0.224375,0.0,8.15,-0.22385,0.5975,17.92631,25.38,1.732,204.5,3.45,0.509,3466.96,38.81,22.07174,1.0,31.53979,7.1616793001,4.35,0.56103
10.256000000000002,73.5,4.46,4.6575,2.0,132.5,-0.221875,0.0,10.3,-0.22355,0.6225,17.977520000000002,25.83,1.7314,203.5,3.36,0.512,3415.18,38.81,22.132040000000003,0.0,31.78009,7.0554431396,4.44,0.5668500000000001
9.989000000000004,156.8,4.58,4.5575,2.0,142.0,-0.224375,0.0,8.075,-0.22385,0.6,17.43248,24.3,1.7332,204.5,3.48,0.5093000000000001,3494.44,40.92,22.078040000000005,0.0,30.72499,7.123953659600001,4.319999999999999,0.5574300000000001
10.068,120.8,4.56,4.5200000000000005,1.0,140.0,-0.224375,0.0,8.15,-0.22385,0.5975,17.923499999999997,24.660000000000004,1.7320000000000002,204.5,3.44,0.5085999999999999,3449.18,38.81,22.082140000000003,1.0,31.5747,7.139824255800001,4.359999999999999,0.5630200000000001
10.240000000000002,73.5,4.48,4.6575,2.0,132.5,-0.221875,0.0,10.3,-0.22365,0.6225,17.957639999999998,24.96,1.7316,203.5,3.38,0.5105999999999999,3414.66,38.81,22.12234,0.0,31.7349,7.069000148800001,4.42,0.5669000000000001
10.062,156.8,4.56,4.5575,2.0,142.0,-0.224375,0.0,8.075,-0.22385,0.6,17.594279999999998,23.94,1.7328,204.5,3.46,0.5088,3467.5,40.92,22.08634,0.0,31.0315,7.114673828800001,4.34,0.5606200000000001
10.138000000000002,120.8,4.54,4.5200000000000005,1.0,140.0,-0.224375,0.0,8.15,-0.22385,0.5975,17.92069,23.94,1.732,204.5,3.43,0.5082000000000001,3431.4,38.81,22.09254,1.0,31.60961,7.1179692115,4.369999999999999,0.56501
10.224000000000002,73.5,4.5,4.6575,2.0,132.5,-0.221875,0.0,10.3,-0.22375,0.6225,17.93776,24.09,1.7318,203.5,3.4,0.5092000000000001,3414.14,38.81,22.11264,0.0,31.68971,7.082557158,4.4,0.5669500000000001
10.135000000000002,156.8,4.54,4.5575,2.0,142.0,-0.224375,0.0,8.075,-0.22385,0.6,17.75608,23.58,1.7324,204.5,3.44,0.5083000000000001,3440.56,40.92,22.09464,0.0,31.33801,7.105393998,4.359999999999999,0.56381
10.208000000000002,63.0,4.52,4.476666666666667,2.0,135.33333333333334,-0.2991666666666667,0.0,9.266666666666667,-0.22385,0.6000000000000001,17.91788,23.22,1.732,196.3333333333333,3.42,0.5078,3413.62,38.81,22.10294,0.0,31.64452,7.0961141672000005,4.38,0.5670000000000001
9.800879999999998,127.3,4.2976,4.5225,1.0,140.5,-0.273125,0.28,7.725,-0.23925,0.6,17.87775,29.168,1.7270359999999998,204.5,2.8644,0.513664,3433.7863999999995,38.85,22.1478104,1.0,31.5963776,7.166200526291999,4.2036,0.5510636
10.046639999999998,127.3,4.097799999999999,4.638,1.0,137.60000000000002,-0.1795,0.2399999999999999,8.780000000000001,-0.2019149999999999,0.61,18.12314,38.282,1.7284279999999996,202.4,2.6922,0.5284119999999999,3453.5691999999995,38.85,22.0242932,1.0,32.2692878,7.144003027665999,4.4518,0.5494448
10.12788,127.3,4.0301,4.638,1.0,137.60000000000002,-0.1795,0.24,8.780000000000001,-0.1887135,0.61,18.182716,41.3962,1.727074,202.4,2.6245000000000003,0.535182,3458.0374,38.85,22.0046602,1.0,32.46216510000001,7.122943000352999,4.5195,0.5475492
10.20912,127.3,3.9624,4.638,1.0,137.60000000000002,-0.1795,0.2399999999999999,8.780000000000001,-0.1755119999999999,0.61,18.242292,44.5104,1.7257199999999997,202.4,2.5568,0.5419519999999999,3462.5055999999995,38.85,21.9850272,1.0,32.6550424,7.101882973039999,4.587199999999999,0.5456536
9.88428,127.3,4.2331,4.638,1.0,137.60000000000002,-0.1795,0.24,8.780000000000001,-0.2282985,0.61,18.004075999999998,32.0582,1.7311339999999995,202.4,2.8275,0.514882,3444.6394,38.85,22.0635302,1.0,31.8838181,7.186091974422999,4.3165,0.5532332
9.80304,127.3,4.3008,4.5225,1.0,140.5,-0.273125,0.2399999999999999,7.725,-0.2414999999999999,0.6,17.944499999999998,28.944,1.7324879999999998,204.5,2.8952,0.5081119999999999,3440.1711999999998,38.85,22.0831632,1.0,31.6909408,7.207152001736,4.248799999999999,0.5551288
9.8052,127.3,4.304,4.5225,1.0,140.5,-0.273125,0.2,7.725,-0.24375,0.6,18.011249999999997,28.72,1.7379400000000005,204.5,2.926,0.50256,3446.556,38.85,22.018516,1.0,31.785504000000003,7.248103477180001,4.2940000000000005,0.5591940000000001
10.0674,73.0,4.268,4.845,1.0,126.5,-0.2168749999999999,0.0,9.2,-0.216685,0.5175000000000001,18.25738,35.541999999999994,1.75476,204.5,3.0579999999999994,0.496,3518.322,36.39,21.80583,1.0,32.393068,7.19020608632,4.642,0.566694
9.897,53.2,4.41,4.76,1.0,126.66666666666666,-0.3541666666666667,0.0,7.933333333333334,-0.244375,0.4733333333333334,18.132420000000003,29.01,1.7576,208.0,3.2,0.4818,3508.95,36.39,21.84701,1.0,31.98851,7.2343792603,4.5,0.57067
9.80736,127.3,4.307200000000001,4.5225,1.0,140.5,-0.273125,0.16,7.725,-0.246,0.6,18.078,28.496,1.743392,204.5,2.9568000000000003,0.497008,3452.9408,38.85,21.9538688,1.0,31.8800672,7.289054952624,4.339200000000001,0.5632592000000001
9.86896,65.9,4.2544,4.375,1.0,142.25,-0.241875,0.096,8.3,-0.24024,0.605,17.9691616,28.8192,1.7342719999999998,204.5,2.9664,0.5014719999999999,3472.0816,36.39,21.9963648,1.0,31.7238656,7.108912895472,4.2496,0.5610928000000001
9.32176,69.60000000000001,4.926400000000001,4.37,1.0,144.0,-0.120625,0.3360000000000001,5.45,-0.21696,0.6175,17.9771296,28.81920000000001,1.7333120000000002,204.5,3.3984000000000005,0.503872,3490.4176,40.53,22.424044800000004,1.0,31.622873600000005,7.120351393872001,4.297600000000001,0.5643568000000002
9.88816,64.0,4.3024,4.375,1.0,143.0,-0.1189583332499999,0.144,8.4,-0.216639999984,0.61,17.963209600000003,28.81920000000001,1.7337920000000002,204.5,2.9664000000000006,0.502432,3464.0176000000006,38.440000000000005,21.949804800000003,1.0,31.728857600000005,7.107709723632001,4.249600000000001,0.5609488000000002
9.86896,69.10000000000001,4.3984000000000005,4.3725000000000005,1.0,143.5,-0.16979166675,0.24,8.3,-0.226400000016,0.6499999999999999,17.949769600000003,28.8192,1.7337920000000002,204.5,2.9664000000000006,0.510112,3489.4576000000006,40.05,22.0342848,1.0,31.684073600000005,7.118848040592002,4.249600000000001,0.5616688000000002
9.993760000000002,63.400000000000006,4.2064,4.375,1.0,142.5,-0.228125,0.048,8.95,-0.2376,0.6275,17.975161600000003,28.8192,1.7342720000000005,204.5,2.9664000000000006,0.505792,3428.0176000000006,36.39,21.944044800000004,1.0,31.898009600000005,7.106196630192001,4.249600000000001,0.5607088000000002
9.9964,73.0,4.278,4.845,1.0,126.5,-0.2168749999999999,0.0,9.2,-0.22731,0.5175000000000001,18.347120000000004,35.572,1.75456,204.5,3.018,0.4928,3529.712,36.39,21.6657,1.0,32.465858,7.22828722162,4.582,0.5724640000000001
10.0414,73.0,4.247999999999999,4.845,1.0,126.5,-0.2168749999999999,0.0,9.2,-0.22731,0.5175000000000001,18.365720000000003,34.852,1.75586,204.5,2.9979999999999998,0.4919,3510.882,36.39,21.6707,1.0,32.521968,7.24378393522,4.601999999999999,0.5743039999999999
10.053999999999998,126.1,4.11,4.561428571428571,1.0,134.57142857142858,-0.9989285714285714,0.0,7.314285714285715,-0.2733,0.5328571428571429,18.52295,46.504000000000005,1.73485,204.7142857142857,2.835000000000001,0.5199500000000001,3520.235,36.4,21.53523,1.0,33.20318,7.154772028599999,4.614999999999999,0.57415
9.136,66.7,4.619999999999999,4.7325,1.0,129.75,-0.270625,0.0,7.175000000000001,-0.257,0.51,18.25416,33.04,1.7534,213.25,3.26,0.4856,3501.34,36.39,21.53188,1.0,32.0922,7.425015319599999,4.34,0.5764400000000001
9.181,66.7,4.59,4.7325,1.0,129.75,-0.270625,0.0,7.175000000000001,-0.257,0.51,18.27276,32.32,1.7547,213.25,3.24,0.4847,3482.51,36.39,21.53688,1.0,32.14831,7.440512033199999,4.36,0.5782799999999999
9.391000000000002,66.7,4.58,4.7325,1.0,129.75,-0.270625,0.0,7.175000000000001,-0.256,0.51,18.20096,32.48,1.7528,213.25,3.25,0.4839,3548.5000000000005,36.39,21.60938,1.0,31.96453,7.317744430399999,4.35,0.57276
9.412,66.7,4.54,4.7325,1.0,129.75,-0.270625,0.0,7.175000000000001,-0.2562,0.51,18.24136,31.44,1.755,213.25,3.22,0.4828,3508.94,36.39,21.60188,1.0,32.07984,7.36399335,4.38,0.5764400000000001
9.184,66.7,4.640000000000001,4.7325,1.0,129.75,-0.270625,0.0,7.175000000000001,-0.2566,0.51,18.21056,33.68,1.7516,213.25,3.28,0.486,3542.8,36.39,21.55688,1.0,31.9738,7.363510907599999,4.32,0.57276
9.274,66.7,4.58,4.7325,1.0,129.75,-0.270625,0.0,7.175000000000001,-0.2566,0.51,18.24776,32.24,1.7542,213.25,3.24,0.4842,3505.14,36.39,21.56688,1.0,32.08602,7.3945043348,4.36,0.5764400000000001
9.506290000000002,66.7,4.5454,4.7325,1.0,129.75,-0.270625,0.0,7.175000000000001,-0.258156,0.51,18.2147056,31.7568,1.753436,213.25,3.2223,0.481825,3556.483,36.39,21.609823800000004,1.0,31.9714235,7.295590845756,4.353700000000001,0.5739976
9.9389,73.0,4.2805,4.845,1.0,126.5,-0.2168749999999999,0.0,9.2,-0.2393974999999999,0.5175000000000001,18.43956,34.897,1.75516,204.5,2.9755000000000003,0.4884,3531.192,36.39,21.530245,1.0,32.5453355,7.276449803895,4.524499999999999,0.579364
9.363,66.7,4.550000000000001,4.7325,1.0,129.75,-0.270625,0.0,7.175000000000001,-0.27705,0.51,18.395840000000003,31.42,1.7541,213.25,3.14,0.4759,3554.35,36.39,21.351620000000004,1.0,32.16313,7.394147922199998,4.26,0.58614
9.27,66.7,4.5600000000000005,4.7325,1.0,129.75,-0.270625,0.0,7.175000000000001,-0.27745,0.51,18.42084,31.5,1.7546,213.25,3.14,0.4764,3531.72,36.39,21.321620000000003,1.0,32.22542,7.4401556206,4.260000000000001,0.5879800000000001
9.177,66.7,4.569999999999999,4.7325,1.0,129.75,-0.270625,0.0,7.175000000000001,-0.27785,0.51,18.44584,31.58,1.7551,213.25,3.14,0.4769,3509.09,36.39,21.29162,1.0,32.28771,7.486163318999999,4.260000000000001,0.58982
30.9775,93.465,2.745,4.95,1.0,123.6,-1.896547619,0.0,31.46,-1.414364285675,0.47,18.377265,97.5505,1.7285,170.20000000000002,1.985,0.58295,2818.6075,32.72,24.97462,1.0,33.7677,6.310187732799999,6.065,0.5101399999999999
9.777,73.0,4.05,4.845,2.0,128.0,-0.2168749999999999,0.0,8.95,-0.2508375,0.5175000000000001,18.49531,46.705,1.7474,204.5,2.475,0.49715,3664.0,36.39,20.575505,0.0,32.48315,7.46144661185,4.375,0.60172
21.016,147.765,3.93,5.21,1.0,112.85714285714288,-2.021105442142857,0.0,23.557142857142857,-0.91642142855,0.3728571428571429,17.29032,43.113,1.7483,177.28571428571428,3.14,0.4903,3072.8450000000003,103.59,23.53742,1.0,31.8197,7.1784758879,4.86,0.50805
21.136,147.765,3.830000000000001,5.21,1.0,112.85714285714288,-2.021105442142857,0.0,23.557142857142857,-0.89692142855,0.3728571428571429,17.37832,47.713,1.7463000000000002,177.28571428571428,3.0400000000000005,0.5003000000000001,3079.445,103.59,23.50842,1.0,32.1046,7.1473680189,4.96,0.50525
